,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
640,3.092628150097587e-12,123437632.0,0.23550418,0.17545114,0.0,0.0,9.324979782104492,6.915797710418701
641,0.0,,0.22826107,0.19549882,,4.929062713543431e-10,8.934261322021484,7.01166296005249
642,68604816.0,0.03120461106300354,0.22670028,0.17340429,,2.1171278953552246,8.454949378967285,6.34448766708374
643,0.0,8.057235434399956e-12,0.19375119,0.14966822,0.0,0.0,7.0867533683776855,5.935896873474121
644,1.9897430057758125e-12,0.0,0.2916573,0.25759816,0.0,4.929182062518578e-10,11.492897987365723,10.913361549377441
645,3.2848472206192803e-12,,0.2217899,0.20344134,,,9.586026191711426,8.49520206451416
646,,,0.17517555,0.12218456,2.0340662002563477,2.117110252380371,6.063096523284912,4.475331783294678
647,4.3673441599278995e-12,,0.2057476,0.15925393,,,8.110315322875977,5.805202960968018
648,0.0,0.0,0.21146901,0.16294086,0.0,,7.925922870635986,5.994831085205078
649,0.0,0.0,0.17408918,0.1215323,2.033998727798462,9095196672.0,7.402426242828369,4.685599327087402
650,,0.017417820170521736,0.28121987,0.23916969,0.0,,10.496856689453125,8.68493366241455
651,,96315752.0,0.2512888,0.2131098,,,9.616019248962402,8.209023475646973
652,,1.0147406352689625e-11,0.22604345,0.147486,8736333824.0,4.92907215043914e-10,8.704229354858398,4.599399089813232
653,0.0,9.520535401708052e-12,0.24515277,0.15051723,0.0,2.1170425415039062,9.03427791595459,5.542431831359863
654,,0.0509338341653347,0.22590135,0.130186,8736444416.0,,7.4201812744140625,4.112815856933594
655,0.011196248233318329,0.0,0.23213741,0.1745067,0.0,2.1172664165496826,10.04400634765625,6.034495830535889
656,,,0.21779005,0.16823904,,0.0,9.042045593261719,6.229557514190674
657,0.0,,0.23001848,0.16762461,4.736167014129933e-10,,9.815835952758789,7.24700927734375
658,,0.0,0.2586262,0.23708734,0.0,2.1180553436279297,11.48904037475586,8.592643737792969
659,0.0,0.0,0.25014713,0.20226316,,,10.660712242126465,8.566508293151855
660,0.0,105931368.0,0.2461711,0.19790477,8736803840.0,,10.766467094421387,8.765501022338867
661,,0.021385641768574715,0.25336325,0.2144269,,0.0,10.020069122314453,8.044626235961914
662,5.240095683756163e-12,,0.19659063,0.13420713,8737012736.0,,7.335555076599121,4.472102642059326
663,0.0,5.883764829517357e-12,0.26666126,0.19941257,8737200128.0,9096388608.0,9.92457389831543,7.011782646179199
664,,0.018200157210230827,0.2620387,0.24620609,,,11.180682182312012,9.758720397949219
665,0.015312445349991322,0.031361695379018784,0.20444898,0.16420361,0.0,4.931876573799343e-10,8.678974151611328,6.9782395362854
666,,0.030861584469676018,0.23725815,0.18351738,0.0,2.117994785308838,10.257375717163086,6.819792747497559
667,0.0,94495440.0,0.24616443,0.22008443,,0.0,9.975951194763184,9.00136661529541
668,,0.018000328913331032,0.2515905,0.24749546,,9095541760.0,10.173782348632812,9.954018592834473
669,5.086632504092137e-12,,0.19449596,0.11959712,,0.0,7.7593674659729,3.799959659576416
670,0.0,7.54944544378855e-12,0.23710126,0.16965763,,0.0,9.117276191711426,5.53429651260376
671,3.883554068606632e-12,,0.19911526,0.15698406,,,7.780024528503418,6.011839866638184
672,,0.0,0.22901148,0.18649438,0.0,2.11702036857605,8.671575546264648,7.216795444488525
673,,7.1215381682032675e-12,0.2438241,0.17786808,2.034147262573242,,9.36174488067627,5.898974418640137
674,0.0,0.0,0.23420367,0.18709847,,0.0,9.937932968139648,8.2788667678833
675,,,0.22546747,0.16347852,2.0340588092803955,4.929515684537478e-10,8.718584060668945,5.689094066619873
676,0.0,0.0,0.21668878,0.17110538,,,9.18348217010498,7.362032413482666
